id,text,labels,group,split,mp3_path
45103,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 59-88 seconds.,classical|vocals|male|violin|opera,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-59-88.mp3
45106,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 146-175 seconds.,male|opera,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-146-175.mp3
45107,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 175-204 seconds.,classical|strings|male|opera,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-175-204.mp3
45108,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 204-233 seconds.,vocals|male|opera,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-204-233.mp3
45114,Artist: jami sieber. Album: hidden sky. Track: 11 arms of the mother. Excerpt 117-146 seconds.,slow|vocals|no vocals|female|ambient|quiet|soft|new age|folk,jami sieber,train,4/jami_sieber-hidden_sky-11-arms_of_the_mother-117-146.mp3
45117,Artist: jami sieber. Album: hidden sky. Track: 11 arms of the mother. Excerpt 204-233 seconds.,drums|beats,jami sieber,train,4/jami_sieber-hidden_sky-11-arms_of_the_mother-204-233.mp3
45120,Artist: jami sieber. Album: hidden sky. Track: 11 arms of the mother. Excerpt 291-320 seconds.,drums,jami sieber,train,4/jami_sieber-hidden_sky-11-arms_of_the_mother-291-320.mp3
45121,Artist: jami sieber. Album: hidden sky. Track: 11 arms of the mother. Excerpt 320-349 seconds.,drums,jami sieber,train,4/jami_sieber-hidden_sky-11-arms_of_the_mother-320-349.mp3
45122,Artist: jami sieber. Album: hidden sky. Track: 11 arms of the mother. Excerpt 349-378 seconds.,vocals|drums|female|choir|new age|eastern|no piano|chanting|foreign,jami sieber,train,4/jami_sieber-hidden_sky-11-arms_of_the_mother-349-378.mp3
45127,Artist: magnatune. Album: relaxation spa. Track: 11 atom medition mix trancevision. Excerpt 59-88 seconds.,electronic|synth|modern,magnatune,test,f/magnatune-relaxation_spa-11-atom_medition_mix_trancevision-59-88.mp3
45135,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 0-29 seconds.,opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-0-29.mp3
45136,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 30-59 seconds.,female|opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-30-59.mp3
45139,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 117-146 seconds.,female|opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-117-146.mp3
45141,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 175-204 seconds.,female|opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-175-204.mp3
45143,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 233-262 seconds.,opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-233-262.mp3
45144,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 262-291 seconds.,slow|vocals|female|opera|solo,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-262-291.mp3
45145,Artist: orinda. Album: airs de cour. Track: 11 aux plaisirs aux delices bergeres pierre guedron. Excerpt 291-320 seconds.,female|opera,orinda,train,4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-291-320.mp3
45147,Artist: zephyrus. Album: angelus. Track: 11 ave maria virgo serena josquin des prez. Excerpt 0-29 seconds.,female|quiet|choir,zephyrus,train,2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-0-29.mp3
45148,Artist: zephyrus. Album: angelus. Track: 11 ave maria virgo serena josquin des prez. Excerpt 30-59 seconds.,soft|choir,zephyrus,train,2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-30-59.mp3
45151,Artist: zephyrus. Album: angelus. Track: 11 ave maria virgo serena josquin des prez. Excerpt 117-146 seconds.,vocals|choir,zephyrus,train,2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-117-146.mp3
45153,Artist: zephyrus. Album: angelus. Track: 11 ave maria virgo serena josquin des prez. Excerpt 175-204 seconds.,vocals|soft|choir|chanting,zephyrus,train,2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-175-204.mp3
45156,Artist: zephyrus. Album: angelus. Track: 11 ave maria virgo serena josquin des prez. Excerpt 262-291 seconds.,classical|vocals|female|soft|choir,zephyrus,train,2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-262-291.mp3
45160,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 88-117 seconds.,classical|piano|solo,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-88-117.mp3
45161,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 117-146 seconds.,no vocals|piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-117-146.mp3
45162,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 146-175 seconds.,classical|fast|piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-146-175.mp3
45163,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 175-204 seconds.,classical|piano|quiet,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-175-204.mp3
45166,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 262-291 seconds.,classical|piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-262-291.mp3
45169,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 349-378 seconds.,piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-349-378.mp3
45170,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 378-407 seconds.,piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-378-407.mp3
45171,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 407-436 seconds.,piano|quiet|soft,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-407-436.mp3
45173,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 465-494 seconds.,classical|fast|piano,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-465-494.mp3
45174,Artist: janine johnson. Album: chopin recital. Track: 11 ballade op 23 in g minor. Excerpt 494-523 seconds.,classical|fast|piano|solo,janine johnson,train,a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-494-523.mp3
45179,Artist: jag. Album: cypress grove blues. Track: 11 barroom boogie. Excerpt 0-29 seconds.,guitar|country,jag,train,7/jag-cypress_grove_blues-11-barroom_boogie-0-29.mp3
45180,Artist: jag. Album: cypress grove blues. Track: 11 barroom boogie. Excerpt 30-59 seconds.,country,jag,train,7/jag-cypress_grove_blues-11-barroom_boogie-30-59.mp3
45181,Artist: jag. Album: cypress grove blues. Track: 11 barroom boogie. Excerpt 59-88 seconds.,guitar|country,jag,train,7/jag-cypress_grove_blues-11-barroom_boogie-59-88.mp3
45183,Artist: jag. Album: cypress grove blues. Track: 11 barroom boogie. Excerpt 117-146 seconds.,country,jag,train,7/jag-cypress_grove_blues-11-barroom_boogie-117-146.mp3
45185,Artist: ehren starks. Album: the depths of a year. Track: 11 basement corridor. Excerpt 0-29 seconds.,classical|piano|solo,ehren starks,train,b/ehren_starks-the_depths_of_a_year-11-basement_corridor-0-29.mp3
45186,Artist: ehren starks. Album: the depths of a year. Track: 11 basement corridor. Excerpt 30-59 seconds.,classical|piano|solo|modern,ehren starks,train,b/ehren_starks-the_depths_of_a_year-11-basement_corridor-30-59.mp3
45189,Artist: ehren starks. Album: the depths of a year. Track: 11 basement corridor. Excerpt 117-146 seconds.,piano,ehren starks,train,b/ehren_starks-the_depths_of_a_year-11-basement_corridor-117-146.mp3
45190,Artist: mercy machine. Album: in your bed the remixes. Track: 11 befangen pimp daddy nash mix. Excerpt 0-29 seconds.,drums,mercy machine,train,8/mercy_machine-in_your_bed__the_remixes-11-befangen_pimp_daddy_nash_mix-0-29.mp3
45192,Artist: mercy machine. Album: in your bed the remixes. Track: 11 befangen pimp daddy nash mix. Excerpt 59-88 seconds.,female|pop,mercy machine,train,8/mercy_machine-in_your_bed__the_remixes-11-befangen_pimp_daddy_nash_mix-59-88.mp3
45194,Artist: mercy machine. Album: in your bed the remixes. Track: 11 befangen pimp daddy nash mix. Excerpt 117-146 seconds.,techno|drums|electronic|female|synth,mercy machine,train,8/mercy_machine-in_your_bed__the_remixes-11-befangen_pimp_daddy_nash_mix-117-146.mp3
45196,Artist: mercy machine. Album: in your bed the remixes. Track: 11 befangen pimp daddy nash mix. Excerpt 175-204 seconds.,slow|vocals|drums|beats|female|ambient|synth,mercy machine,train,8/mercy_machine-in_your_bed__the_remixes-11-befangen_pimp_daddy_nash_mix-175-204.mp3
45217,Artist: barry phillips. Album: trad. Track: 11 bellat. Excerpt 0-29 seconds.,guitar|violin|bass,barry phillips,train,6/barry_phillips-trad-11-bellat-0-29.mp3
45218,Artist: barry phillips. Album: trad. Track: 11 bellat. Excerpt 30-59 seconds.,classical|no vocals|violin|cello,barry phillips,train,6/barry_phillips-trad-11-bellat-30-59.mp3
45219,Artist: barry phillips. Album: trad. Track: 11 bellat. Excerpt 59-88 seconds.,classical|strings|violin|cello,barry phillips,train,6/barry_phillips-trad-11-bellat-59-88.mp3
45220,Artist: barry phillips. Album: trad. Track: 11 bellat. Excerpt 88-117 seconds.,classical|strings|violin|bass,barry phillips,train,6/barry_phillips-trad-11-bellat-88-117.mp3
45234,Artist: the strap ons. Album: geeking crime. Track: 11 blacksheep of society. Excerpt 0-29 seconds.,guitar|rock,the strap ons,train,9/the_strap_ons-geeking_crime-11-blacksheep_of_society-0-29.mp3
45240,Artist: heavy mellow. Album: acoustic abstracts. Track: 11 bright side. Excerpt 0-29 seconds.,guitar,heavy mellow,test,f/heavy_mellow-acoustic_abstracts-11-bright_side-0-29.mp3
45241,Artist: heavy mellow. Album: acoustic abstracts. Track: 11 bright side. Excerpt 30-59 seconds.,guitar|no vocals,heavy mellow,test,f/heavy_mellow-acoustic_abstracts-11-bright_side-30-59.mp3
45243,Artist: heavy mellow. Album: acoustic abstracts. Track: 11 bright side. Excerpt 88-117 seconds.,guitar|strings|no vocals|country,heavy mellow,test,f/heavy_mellow-acoustic_abstracts-11-bright_side-88-117.mp3
45245,Artist: heavy mellow. Album: acoustic abstracts. Track: 11 bright side. Excerpt 146-175 seconds.,guitar,heavy mellow,test,f/heavy_mellow-acoustic_abstracts-11-bright_side-146-175.mp3
45249,Artist: heavy mellow. Album: acoustic abstracts. Track: 11 bright side. Excerpt 262-291 seconds.,guitar,heavy mellow,test,f/heavy_mellow-acoustic_abstracts-11-bright_side-262-291.mp3
45250,Artist: lisa debenedictis. Album: tigers. Track: 11 brilliant day. Excerpt 0-29 seconds.,vocals|drums|beats|female|jazz,lisa debenedictis,train,9/lisa_debenedictis-tigers-11-brilliant_day-0-29.mp3
45251,Artist: lisa debenedictis. Album: tigers. Track: 11 brilliant day. Excerpt 30-59 seconds.,vocals|female|jazz,lisa debenedictis,train,9/lisa_debenedictis-tigers-11-brilliant_day-30-59.mp3
45255,Artist: lisa debenedictis. Album: tigers. Track: 11 brilliant day. Excerpt 146-175 seconds.,jazz,lisa debenedictis,train,9/lisa_debenedictis-tigers-11-brilliant_day-146-175.mp3
45257,Artist: lisa debenedictis. Album: tigers. Track: 11 brilliant day. Excerpt 204-233 seconds.,slow|female,lisa debenedictis,train,9/lisa_debenedictis-tigers-11-brilliant_day-204-233.mp3
45268,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 0-29 seconds.,slow|electronic|ambient,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-0-29.mp3
45270,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 59-88 seconds.,rock,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-59-88.mp3
45273,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 146-175 seconds.,techno|drums|electronic|no vocals|rock|male|loud|pop,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-146-175.mp3
45274,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 175-204 seconds.,techno|electronic|fast|synth|electric,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-175-204.mp3
45275,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 204-233 seconds.,guitar|vocals|techno|drums|electronic|male|synth|loud,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-204-233.mp3
45277,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 262-291 seconds.,synth|indian|loud|new age,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-262-291.mp3
45278,Artist: magnatune compilation. Album: rock. Track: 11 cargo cult alchemy. Excerpt 291-320 seconds.,slow|piano,magnatune compilation,train,b/magnatune_compilation-rock-11-cargo_cult_alchemy-291-320.mp3
45293,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 30-59 seconds.,techno|electronic,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-30-59.mp3
45295,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 88-117 seconds.,techno|electronic|fast|beats|female|synth|dance,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-88-117.mp3
45298,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 175-204 seconds.,techno|no vocals,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-175-204.mp3
45299,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 204-233 seconds.,techno|rock|synth,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-204-233.mp3
45302,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 291-320 seconds.,techno|electronic|female|weird,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-291-320.mp3
45304,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 349-378 seconds.,techno,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-349-378.mp3
45308,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 465-494 seconds.,techno|electronic|fast|beats|synth|dance,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-465-494.mp3
45309,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 494-523 seconds.,techno|electronic|fast|female|dance,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-494-523.mp3
45311,Artist: artemis. Album: orbits. Track: 11 charming gun convolution mix convolution. Excerpt 552-581 seconds.,slow|techno|electronic|beats|ambient|synth|new age,artemis,train,9/artemis-orbits-11-charming_gun_convolution_mix__convolution-552-581.mp3
45313,Artist: the seldon plan. Album: making circles. Track: 11 checkered flag. Excerpt 0-29 seconds.,guitar|drums|no vocals|rock|beats|bass,the seldon plan,train,9/the_seldon_plan-making_circles-11-checkered_flag-0-29.mp3
45315,Artist: the seldon plan. Album: making circles. Track: 11 checkered flag. Excerpt 59-88 seconds.,guitar|vocals|drums|rock|male,the seldon plan,train,9/the_seldon_plan-making_circles-11-checkered_flag-59-88.mp3
45316,Artist: the seldon plan. Album: making circles. Track: 11 checkered flag. Excerpt 88-117 seconds.,rock|male,the seldon plan,train,9/the_seldon_plan-making_circles-11-checkered_flag-88-117.mp3
45317,Artist: the seldon plan. Album: making circles. Track: 11 checkered flag. Excerpt 117-146 seconds.,guitar|drums|rock,the seldon plan,train,9/the_seldon_plan-making_circles-11-checkered_flag-117-146.mp3
45318,Artist: the seldon plan. Album: making circles. Track: 11 checkered flag. Excerpt 146-175 seconds.,guitar|rock|loud,the seldon plan,train,9/the_seldon_plan-making_circles-11-checkered_flag-146-175.mp3
45319,Artist: the art of the lute player. Album: the art of the lute player. Track: 11 christe josquin des prez miguel de fuenllana jacob heringman. Excerpt 0-29 seconds.,guitar|slow|soft,the art of the lute player,val,c/the_art_of_the_lute_player-the_art_of_the_lute_player-11-christe__josquin_des_prez__miguel_de_fuenllana__jacob_heringman-0-29.mp3
45320,Artist: the art of the lute player. Album: the art of the lute player. Track: 11 christe josquin des prez miguel de fuenllana jacob heringman. Excerpt 30-59 seconds.,guitar|classical|slow|strings|quiet|soft|harp,the art of the lute player,val,c/the_art_of_the_lute_player-the_art_of_the_lute_player-11-christe__josquin_des_prez__miguel_de_fuenllana__jacob_heringman-30-59.mp3
