id,text,labels,group,split,genre_top,subset
127660,Track: Mknt. Artist: Blue Dot Sessions. Album: Simple Machines. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127661,Track: Krok. Artist: Blue Dot Sessions. Album: Simple Machines. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127662,Track: Gtks. Artist: Blue Dot Sessions. Album: Simple Machines. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127663,Track: Drch. Artist: Blue Dot Sessions. Album: Simple Machines. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127716,"Track: Narc. Artist: Mellow Harsher. Album: Live on WFMU's Infinite Distortion: Nov 9, 2015. From Stoughton, WI. Tags: mellow harsher.",Punk|Rock|Metal,Mellow Harsher,train,Rock,medium
127720,"Track: Rich Albertoni / Stinge. Artist: Mellow Harsher. Album: Live on WFMU's Infinite Distortion: Nov 9, 2015. From Stoughton, WI. Tags: mellow harsher.",Punk|Rock|Metal,Mellow Harsher,train,Rock,small
127722,Track: Aus. Artist: Andreas Woiger. Album: First EP - Unplugged. From Germany. Tags: andreas woiger.,Folk|Singer-Songwriter,Andreas Woiger,train,Folk,small
127723,Track: Normal. Artist: Andreas Woiger. Album: First EP - Unplugged. From Germany. Tags: andreas woiger.,Folk|Singer-Songwriter,Andreas Woiger,train,Folk,medium
127724,Track: Jura. Artist: Andreas Woiger. Album: First EP - Unplugged. From Germany. Tags: andreas woiger.,Folk|Singer-Songwriter,Andreas Woiger,train,Folk,medium
127725,Track: Über Bord. Artist: Andreas Woiger. Album: First EP - Unplugged. From Germany. Tags: andreas woiger.,Folk|Singer-Songwriter,Andreas Woiger,train,Folk,medium
127726,Track: Schankeshaus. Artist: Andreas Woiger. Album: First EP - Unplugged. From Germany. Tags: andreas woiger.,Folk|Singer-Songwriter,Andreas Woiger,train,Folk,small
127794,"Track: Six. Artist: Bad Ronald. Album: Sixteen. From NYC. Tags: sixteen again, minutes, time flies, stool in the pool, eggs, balloons, gimme back my rufies, 2nd half, jangly tune, sunshine, stamp, deity diet.",Punk|Lo-Fi|Rock,Bad Ronald,train,Rock,medium
127798,Track: FÜSSGANGER. Artist: ODOR BABY. Album: NUL FUXGEBEN. From #somewhereOverTheMerzbow. Tags: odor baby.,Noise|Experimental,ODOR BABY,train,Experimental,small
127804,Track: Starlight. Artist: Psychadelik Pedestrian. Album: Fifteen. From United Kingdom. Tags: psychadelik pedestrian.,Chill-out|Downtempo|House|Electronic,Psychadelik Pedestrian,train,Electronic,small
127806,Track: The Dead Of Night. Artist: Psychadelik Pedestrian. Album: Fifteen. From United Kingdom. Tags: psychadelik pedestrian.,Downtempo|Dubstep|Trip-Hop|Electronic,Psychadelik Pedestrian,train,Electronic,small
127810,"Track: Sleep Tight, Sweet Dreams (Don't Have Nightmares). Artist: Psychadelik Pedestrian. Album: Fifteen. From United Kingdom. Tags: psychadelik pedestrian.",Electronic,Psychadelik Pedestrian,train,Electronic,medium
127828,"Track: #1. Artist: Shocron, Politzer, Crozzoli. Album: Regis. Tags: shocron politzer crozzoli.",Improv|Experimental,"Shocron, Politzer, Crozzoli",train,Experimental,medium
127865,"Track: Accordion Dirge. Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127866,"Track: Paris Ballade. Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127867,"Track: Rainy Night (accordion). Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127868,"Track: Clichy Waltz. Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127869,"Track: Sad French Accordion. Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127870,"Track: Tomorrow Comes (accordion). Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127871,"Track: Swinging in the 7th. Artist: Dana Boulé. Album: Songs For Paris. From Paris, France. Tags: accordeon, paris, accordion, ballad, french, waltz, soundtracks, film score, melodic, minimalism, acoustic, film music.",International,Dana Boulé,val,International,small
127878,Track: Reaper. Artist: Razen. Album: Endrhymes. Tags: razen.,Experimental,Razen,train,Experimental,small
127908,"Track: Jump Rope. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127909,"Track: Playgrounds. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127910,"Track: Set You Off. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127911,"Track: Elsewhere. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127912,"Track: Incandescent. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127913,"Track: See You Cry. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127914,"Track: Turtle Doves. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127915,"Track: Purple Sunshine. Artist: Gingerlys. Album: Live on WFMU's Hello Children with Faye: Nov 15, 2015. From Brooklyn, NY. Tags: gingerlys.",Pop,Gingerlys,train,Pop,small
127916,"Track: Hurry. Artist: Stephen Chopek. Album: Live on WFMU with Therese: Nov 2, 2015. From Memphis, TN. Tags: stephen chopek.",Folk|Singer-Songwriter,Stephen Chopek,train,Folk,small
127918,"Track: Love Is a Negotiation. Artist: Stephen Chopek. Album: Live on WFMU with Therese: Nov 2, 2015. From Memphis, TN. Tags: stephen chopek.",Folk|Singer-Songwriter,Stephen Chopek,train,Folk,medium
127919,"Track: Only Here. Artist: Stephen Chopek. Album: Live on WFMU with Therese: Nov 2, 2015. From Memphis, TN. Tags: stephen chopek.",Folk|Singer-Songwriter,Stephen Chopek,train,Folk,medium
127920,"Track: Systematic Collapse. Artist: Stephen Chopek. Album: Live on WFMU with Therese: Nov 2, 2015. From Memphis, TN. Tags: stephen chopek.",Folk|Singer-Songwriter,Stephen Chopek,train,Folk,medium
127936,"Track: Armageddon. Artist: Synapsis. Album: Armageddon. From Perth, Western Australia... 6019. Tags: synapsis.",Techno|Electronic,Synapsis,val,Electronic,small
127979,"Track: Silly Silly Silly. Artist: Bad Ronald. Album: Sixteen. From NYC. Tags: sixteen again, minutes, time flies, stool in the pool, eggs, balloons, gimme back my rufies, 2nd half, jangly tune, sunshine, stamp, deity diet.",Punk|Lo-Fi|Rock,Bad Ronald,train,Rock,medium
127996,Track: Labyrinth. Artist: Sergey Cheremisinov. Album: Forgotten Stars. From Russia. Tags: sergey cheremisinov.,Ambient|Soundtrack|Instrumental,Sergey Cheremisinov,train,Instrumental,small
128253,Track: j a b s 06. Artist: Oscar Myer. Album: Business lunch. From leechrum. Tags: oscar myer.,Electronic,Oscar Myer,train,Electronic,medium
128254,Track: j a b s 08. Artist: Oscar Myer. Album: Business lunch. From leechrum. Tags: oscar myer.,Electronic,Oscar Myer,train,Electronic,medium
128255,Track: w b 06 149. Artist: Oscar Myer. Album: Business lunch. From leechrum. Tags: oscar myer.,Electronic,Oscar Myer,train,Electronic,medium
128256,Track: Hit the breaks. Artist: Oscar Myer. Album: Business lunch. From leechrum. Tags: oscar myer.,Electronic,Oscar Myer,train,Electronic,medium
128257,Track: j a b s 10. Artist: Oscar Myer. Album: Business lunch. From leechrum. Tags: oscar myer.,Electronic,Oscar Myer,train,Electronic,medium
128261,"Track: Castle Confined. Artist: Waylon Thornton and the Heavy Hands. Album: Black Pudding. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128262,"Track: Crystal Mace. Artist: Waylon Thornton and the Heavy Hands. Album: Black Pudding. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128264,"Track: Grave Dog. Artist: Waylon Thornton and the Heavy Hands. Album: Black Pudding. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128267,"Track: Take This With You. Artist: Waylon Thornton and the Heavy Hands. Album: Black Pudding. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128268,"Track: Strange Looking Child. Artist: Waylon Thornton and the Heavy Hands. Album: Strange Looking Child EP. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128269,"Track: Casual Necromancy. Artist: Waylon Thornton and the Heavy Hands. Album: Strange Looking Child EP. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128270,"Track: Viral Spirals. Artist: Waylon Thornton and the Heavy Hands. Album: Strange Looking Child EP. From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128271,"Track: Eat You Up. Artist: Waylon Thornton and the Heavy Hands. Album: Eat You Up (Single). From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128272,"Track: Recognize. Artist: Waylon Thornton and the Heavy Hands. Album: Eat You Up (Single). From Lake Butler, Florida. Tags: waylon thornton and the heavy hands.",Punk|Lo-Fi|Rock|Garage,Waylon Thornton and the Heavy Hands,val,Rock,medium
128302,Track: DIE UNVERSCHÄMTHEIT. Artist: ODOR BABY. Album: NUL FUXGEBEN. From #somewhereOverTheMerzbow. Tags: odor baby.,Noise|Experimental,ODOR BABY,train,Experimental,medium
128437,Track: BarMade. Artist: Traveling in Stereo. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: traveling in stereo.,Rock,Traveling in Stereo,train,Rock,medium
128438,Track: Datsun#07. Artist: J.L.A. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: jla.,Electronic,J.L.A,train,Electronic,medium
128439,Track: Autumn ∞ Harvest ∞ Happiness. Artist: Summer Of Haze. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: summer of haze.,Electronic,Summer Of Haze,train,Electronic,medium
128440,Track: Tasters Choice. Artist: Tab & A.U.R.C. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: tab aurc.,Trip-Hop|Electronic,Tab & A.U.R.C,train,Electronic,medium
128441,Track: The More Things Change. Artist: The Impossebulls. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: the impossebulls.,Hip-Hop,The Impossebulls,test,Hip-Hop,small
128443,Track: a night lost. Artist: Mitchmatic. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: mitchmatic.,Hip-Hop,Mitchmatic,train,Hip-Hop,small
128444,Track: Painter Joe (Featuring Orqestra Experimental da UFSCar). Artist: Jovem Palerosi. Album: netBloc Vol. 47: Grooves For The Sentient. Tags: jovem palerosi.,Electronic,Jovem Palerosi,val,Electronic,medium
128448,"Track: Low. Artist: Lorenzo's Music. Album: netBloc Vol. 47: Grooves For The Sentient. From Wisconsin, USA. Tags: lorenzos music, cabaret, indie, art rock.",Rock,Lorenzo's Music,train,Rock,small
128458,Track: Gabriel Pereira Spurr - 11 - Pulsos. Artist: Gabriel Pereira Spurr. Album: Literalmente. Tags: gabriel pereira spurr.,Avant-Garde|Improv|Experimental,Gabriel Pereira Spurr,val,Experimental,medium
128469,Track: The Shoes They Wear. Artist: Blue Dot Sessions. Album: Delray. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
128470,Track: Over the Fence. Artist: Blue Dot Sessions. Album: Delray. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
128471,Track: Flattered. Artist: Blue Dot Sessions. Album: Delray. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
128472,Track: At All Ends. Artist: Blue Dot Sessions. Album: Delray. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
128473,Track: A Burst of Light. Artist: Blue Dot Sessions. Album: Delray. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
128476,Track: Memories=Lies. Artist: cellardoor. Album: netBloc Vol. 48: Still…. Tags: cellardoor.,Pop,cellardoor,train,Pop,small
128477,Track: GO!GO!GO!. Artist: Emerald Park. Album: netBloc Vol. 48: Still…. From Sweden. Tags: emerald park.,Pop,Emerald Park,train,Pop,small
128478,"Track: Demon's Alley. Artist: Roger Plexico. Album: netBloc Vol. 48: Still…. Tags: roger plexico, monster jinx.",Trip-Hop|Electronic,Roger Plexico,test,Electronic,medium
128480,Track: Breathe in the Static. Artist: Kirk Pearson and BIT. Album: netBloc Vol. 48: Still…. From The Internet. Tags: kirk pearson and bit.,Electronic|Downtempo,Kirk Pearson and BIT,train,Electronic,medium
128481,Track: Elba. Artist: Broken Ideas. Album: netBloc Vol. 48: Still…. Tags: broken ideas.,Indie-Rock|Rock,Broken Ideas,train,Rock,medium
128482,Track: Wild Waste. Artist: Solar Estates. Album: netBloc Vol. 48: Still…. Tags: solar estates.,Pop,Solar Estates,train,Pop,small
128483,"Track: Glass Harp. Artist: dustmotes. Album: netBloc Vol. 48: Still…. From London, UK. Tags: dustmotes.",Electronic|Downtempo,dustmotes,val,Electronic,medium
128484,Track: Wrists Like Little Branches (Basement Skylights Remix). Artist: Terrible Terrible. Album: netBloc Vol. 48: Still…. Tags: terrible terrible.,Pop,Terrible Terrible,val,Pop,small
128486,Track: No One's Illegal. Artist: Louis Lingg and The Bombs. Album: netBloc Vol. 48: Still…. Tags: louis lingg and the bombs.,Punk|Rock,Louis Lingg and The Bombs,val,Rock,medium
128494,"Track: You Ain't Nothin (Featuring Drano & Joey Ripps). Artist: Ant The Symbol. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. From Richmond, Virginia. Tags: ant the symbol.",Hip-Hop,Ant The Symbol,train,Hip-Hop,small
128496,"Track: Last Year. Artist: The Willing. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. From Montréal, Québec. Tags: poppunk, garage rock, art punk, pop rock, gay rights, funk, the willing, alternative pop.",Rock,The Willing,val,Rock,medium
128497,"Track: The Endless Corner. Artist: harmonic defiance. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. From Lancaster, PA. Tags: harmonic defiance.",Electronic,harmonic defiance,train,Electronic,medium
128499,"Track: There Goes The Sky. Artist: Westy Reflector. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. Tags: westy reflector, alt pop, indie rock, lyrical.",Indie-Rock|Rock,Westy Reflector,test,Rock,medium
128500,Track: Turnin Clouds into Mountains. Artist: Mr. & Mrs. Smith. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. From Florida. Tags: mr mrs smith.,Folk,Mr. & Mrs. Smith,train,Folk,small
128501,"Track: For You. Artist: Bad Ronald. Album: Sixteen. From NYC. Tags: sixteen again, minutes, time flies, stool in the pool, eggs, balloons, gimme back my rufies, 2nd half, jangly tune, sunshine, stamp, deity diet.",Punk|Lo-Fi|Rock,Bad Ronald,train,Rock,medium
128502,Track: They. Artist: Crayon Mortel. Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. Tags: crayon mortel.,IDM|Electronic,Crayon Mortel,train,Electronic,medium
